num_words,num_paragraphs,num_sentences,num_words_with_punct,num_total_prop,num_noun,num_verb,num_past,num_rare_words_4,num_rare_nouns_4,num_dif_rare_words_4,num_pres,num_indic,num_adv,num_personal_pronouns,num_third_pers_pron,num_subord,num_inf,num_adj,num_rel_subord,num_ger,num_past_irregular,num_rare_verbs_4,num_impera,num_rare_adj_4,num_pass,num_agentless,num_first_pers_pron,num_neg,noun_overlap_adjacent,noun_overlap_all,argument_overlap_adjacent,argument_overlap_all,stem_overlap_adjacent,stem_overlap_all,content_overlap_adjacent_mean,content_overlap_adjacent_std,content_overlap_all_mean,content_overlap_all_std,all_connectives_incidence,causal_connectives_incidence,logical_connectives_incidence,adversative_connectives_incidence,temporal_connectives_incidence,conditional_connectives_incidence,dale_chall,smog,flesch_kincaid,flesch,simple_ttr,nttr,vttr,adj_ttr,adv_ttr,content_ttr,lemma_ttr,lemma_nttr,lemma_vttr,lemma_adj_ttr,lemma_adv_ttr,lemma_content_ttr,honore,maas,mtld,sentences_per_paragraph_mean,sentences_length_mean,sentences_length_no_stopwords_mean,num_syllables_words_mean,words_length_mean,words_length_no_stopwords_mean,lemmas_length_mean,sentences_per_paragraph_std,sentences_length_std,sentences_length_no_stopwords_std,num_syllables_words_std,words_length_std,words_length_no_stopwords_std,lemmas_length_std,left_embeddedness,num_content_words_not_a1_c1_words,num_a1_words,num_b2_words,num_b1_words,num_a2_words,num_c1_words,mean_depth_per_sentence,num_different_forms,num_pass_mean,num_past_irregular_mean,num_punct_marks_per_sentence,mean_propositions_per_sentence,mean_vp_per_sentence,mean_np_per_sentence,noun_phrase_density_incidence,verb_phrase_density_incidence,lexical_density,noun_density,verb_density,adj_density,adv_density,agentless_passive_density_incidence,negation_density_incidence,gerund_density_incidence,infinitive_density_incidence,num_modifiers_noun_phrase,num_decendents_noun_phrase,mean_rare_4,mean_distinct_rare_4,min_wf_per_sentence,polysemic_index,hypernymy_index,hypernymy_verbs_index,hypernymy_nouns_index,num_paragraphs_incidence,num_sentences_incidence,num_past_incidence,num_pres_incidence,num_future,num_future_incidence,num_indic_incidence,num_impera_incidence,num_past_irregular_incidence,num_pass_incidence,num_rare_nouns_4_incidence,num_rare_adj_4_incidence,num_rare_verbs_4_incidence,num_rare_advb_4,num_rare_advb_4_incidence,num_rare_words_4_incidence,num_dif_rare_words_4_incidence,num_lexic_words_incidence,num_noun_incidence,num_adj_incidence,num_adv_incidence,num_verb_incidence,num_subord_incidence,num_rel_subord_incidence,num_personal_pronouns_incidence,num_first_pers_pron_incidence,num_first_pers_sing_pron,num_first_pers_sing_pron_incidence,num_third_pers_pron_incidence,num_a1_words_incidence,num_a2_words_incidence,num_b1_words_incidence,num_b2_words_incidence,num_c1_words_incidence,num_content_words_not_a1_c1_words_incidence,level
756,15,47,881,142,162,130,21,55,47,33,60,59,50,32,25,56,11,59,13,15,8,5,3,2,6,5,3,4,0.1818,0.1864,0.4242,0.3729,0.303,0.2712,0.0149,0.0348,0.0161,0.0329,74.0741,10.582,43.6508,3.9683,15.873,0.0,8.7787,7.5385,9.738999999999999,55.1616,0.4683,0.5926,0.6923,0.7458,0.74,0.6927,0.5251,0.5247,0.5462,0.7458,0.74,0.6392,878.4454,0.0507,132.1411,3.2,15.9362,12.0638,1.5913,4.7503,6.0943,4.478,0.9092,7.7113,5.5712,0.8824,2.4315,2.2607,2.3175,5.2766,192,261,16,12,36,4,5.1277,354,0.0079,0.381,2.2553,3.0213,2.766,5.7872,359.7884,171.9577,0.5304,0.2143,0.172,0.078,0.0661,6.6138,5.291,19.8413,14.5503,0.3971,0.4706,13.7157,12.7907,2.7334,6.3594,5.3993,1.9692,8.4122,19.8413,62.1693,27.7778,79.3651,1,1.3228,78.0423,3.9683,10.582,7.9365,62.1693,2.6455,6.6138,1,1.3228,72.7513,43.6508,530.4233,214.2857,78.0423,66.1376,171.9577,74.0741,17.1958,42.328,3.9683,0,0.0,33.0688,345.2381,47.619,15.873,21.164,5.291,253.9683,2
552,8,28,628,97,118,96,43,40,24,33,21,45,22,40,35,50,12,43,9,8,28,9,0,6,4,4,1,7,0.4,0.3095,0.65,0.4286,0.45,0.3333,0.0337,0.0356,0.025,0.0373,74.2754,3.6232,47.1014,7.2464,14.4928,1.8116,7.9325,6.5431,9.371,62.9902,0.4837,0.6949,0.6771,0.8140000000000001,0.7273,0.7283,0.5326,0.6441,0.5729,0.8140000000000001,0.7273,0.6896,882.0455,0.0536,138.0,3.5,19.6429,13.0714,1.4638,4.4527,5.9792,4.1855,1.3229,9.7292,6.6005,0.7932,2.3426,2.1809,2.23,6.1071,119,212,21,8,21,5,5.8571,267,0.0072,0.6512,2.3929,3.4643,3.4286,7.2143,365.94199999999995,173.91299999999998,0.5054,0.2138,0.1739,0.0779,0.0399,7.2464,12.6812,14.4928,21.7391,0.3713,0.4109,14.3369,16.8367,2.9418,7.9818,5.1179,1.9789,7.6667,14.4928,50.7246,77.8986,38.0435,1,1.8116,81.5217,0.0,50.7246,7.2464,43.4783,10.8696,16.3043,1,1.8116,72.4638,59.7826,505.4348,213.7681,77.8986,39.8551,173.91299999999998,90.5797,16.3043,72.4638,1.8116,1,1.8116,63.4058,384.05800000000005,38.0435,14.4928,38.0435,9.058,215.5797,2
627,15,35,728,103,145,84,35,35,18,35,26,45,25,31,28,42,5,56,7,6,22,6,0,11,8,7,1,6,0.25,0.25,0.35,0.3125,0.25,0.25,0.0494,0.0699,0.0571,0.0693,86.1244,11.1643,49.4418,7.9745,17.5439,0.0,8.6803,8.3292,10.3277,53.8636,0.4944,0.7379,0.6667,0.7857,0.84,0.7576,0.5295,0.7034,0.5714,0.7857,0.84,0.7251,1008.3174,0.0493,121.1201,2.3333,17.6286,12.8571,1.5869,4.5656,6.0619,4.3841,1.075,7.5521,5.6475,0.9001,2.4939,2.3232,2.4014,5.3429,136,220,15,18,32,6,5.2571,310,0.0128,0.6286,2.6286,2.9429,2.4,6.8,379.5853,133.9713,0.4944,0.2313,0.134,0.0893,0.0399,11.1643,9.5694,9.5694,7.9745,0.479,0.5966,11.2903,15.3509,3.2863,6.3648,5.2775,1.9881,7.2098,23.9234,55.8214,55.8214,41.4673,4,6.3796,71.7703,0.0,35.0877,12.7592,28.7081,17.5439,9.5694,0,0.0,55.8214,55.8214,494.4179,231.26,89.3142,39.8724,133.9713,66.9856,11.1643,49.4418,1.5949,0,0.0,44.6571,350.8772,51.0367,28.7081,23.9234,9.5694,216.9059,2
637,9,40,731,118,123,118,38,46,25,36,47,66,36,69,43,57,13,43,15,4,27,10,1,8,3,3,17,5,0.1613,0.1458,0.3548,0.3542,0.1613,0.1875,0.0277,0.0458,0.032,0.0466,62.7943,7.8493,32.967,6.2794,15.6986,0.0,8.1198,6.6274,8.0632,66.3449,0.4443,0.5691,0.5678,0.8605,0.6667,0.6659999999999999,0.4882,0.5691,0.4576,0.8605,0.6667,0.6385,835.3384,0.0586,96.8332,4.4444,16.05,10.425,1.4647,4.4019,6.0549,4.1916,2.4545,9.8614,7.6318,0.7829,2.4483,2.2853,2.3414,4.025,170,229,6,16,22,0,5.15,283,0.0047,0.7105,1.95,2.95,2.95,6.25,392.4647,185.2433,0.5024,0.1931,0.1852,0.0675,0.0565,4.7096,7.8493,6.2794,20.4082,0.368,0.436,14.375,18.3673,2.9638,7.4791,4.4274,1.7586,7.0508,14.1287,62.7943,59.6546,73.7834,0,0.0,103.6107,1.5699,42.3862,4.7096,39.2465,12.5589,15.6986,3,4.7096,72.2135,56.5149,502.3548,193.0926,67.5039,56.5149,185.2433,89.4819,23.5479,108.3203,26.6876,12,18.8383,67.5039,359.4976,34.5369,25.1177,9.4192,0.0,266.876,2
613,10,33,698,102,146,82,38,27,21,24,17,34,26,29,26,43,12,57,7,4,15,3,0,3,11,10,3,3,0.3043,0.3261,0.4783,0.5217,0.3478,0.3696,0.0386,0.0518,0.0382,0.0474,61.9902,6.5253,45.677,4.894,4.894,0.0,8.5247,7.1069,9.3257,61.2876,0.4992,0.6644,0.7927,0.7368,0.8077,0.7504,0.5367,0.6438,0.622,0.7368,0.8077,0.7026,969.2760000000001,0.0488,124.1314,3.3,17.9394,13.3939,1.4976,4.6909,6.1042,4.4375,1.2689,9.2374,6.6193,0.8749,2.4941,2.3409999999999997,2.39,5.0606,132,205,13,24,36,2,5.3333,306,0.0179,0.3947,2.1818,3.0909,2.4848,6.7273,362.1533,133.7684,0.5073,0.2382,0.1338,0.09300000000000001,0.0424,16.3132,4.894,6.5253,19.5759,0.509,0.6171,8.6817,10.7623,3.1418,7.2211,5.574,2.2222,7.4859,16.3132,53.8336,61.9902,27.7325,0,0.0,55.4649,0.0,24.4698,17.9445,34.2577,4.894,4.894,0,0.0,44.0457,39.1517,507.3409,238.1729,92.9853,42.4144,133.7684,70.1468,11.4192,47.3083,4.894,1,1.6313,42.4144,334.4209,58.7276,39.1517,21.2072,3.2626,215.3344,2
639,12,33,742,102,150,90,32,51,26,40,37,41,43,27,20,43,7,60,10,5,14,12,1,8,10,8,5,2,0.2381,0.2381,0.4286,0.4048,0.2857,0.2857,0.027000000000000003,0.0442,0.0218,0.0376,87.6369,9.3897,45.3834,7.8247,20.3443,4.6948,9.119,8.3913,11.37,48.0344,0.5149,0.74,0.7556,0.7667,0.7442,0.7516,0.5775,0.7067,0.6444,0.7667,0.7442,0.7155,1073.2672,0.0455,119.1202,2.75,19.4545,13.5758,1.6448,4.729,6.4195,4.5436,1.479,10.0848,6.9676,0.9853,2.6366,2.3628,2.5373,6.1212,143,222,14,20,37,10,5.5152,329,0.0156,0.4375,2.3333,3.0909,2.7273,6.8485,353.6776,140.8451,0.5368,0.2347,0.1408,0.0939,0.0673,12.5196,3.1299,7.8247,10.9546,0.5044,0.6062,14.8688,15.6863,2.3945,6.0092,5.3957,2.1667,7.4714,18.7793,51.6432,50.0782,57.903,0,0.0,64.1628,1.5649,21.9092,15.6495,40.6886,12.5196,18.7793,5,7.8247,79.8122,62.5978,536.7762,234.7418,93.8967,67.2926,140.8451,67.2926,15.6495,42.2535,7.8247,5,7.8247,31.2989,347.4178,57.903,31.2989,21.9092,15.6495,223.7872,2
1002,24,58,1182,160,208,128,87,48,37,43,6,72,24,64,62,54,8,60,15,18,42,8,1,2,8,7,2,1,0.0857,0.0847,0.3429,0.33899999999999997,0.0857,0.0847,0.0159,0.0414,0.0134,0.0361,74.8503,8.982000000000001,35.9281,4.99,24.9501,0.0,9.1106,6.8797,9.4742,59.5861,0.4661,0.7452,0.7031,0.7667,0.875,0.7725,0.5369,0.7067,0.5703,0.7667,0.875,0.7297,1208.108,0.0465,114.6539,2.4583,16.930999999999997,13.3793,1.5219999999999998,4.5937,5.8628,4.3615,1.1539,8.8918,7.0217,0.8067,2.2871,2.0917,2.2018,3.9483,171,265,19,27,69,7,5.2586,467,0.008,0.4828,2.7759,2.7586,2.2069,7.8103,452.0958,127.7445,0.4192,0.2076,0.1277,0.0599,0.024,6.986000000000001,0.998,17.9641,7.984,0.4636,0.5475,11.4286,14.0984,3.0834,7.6951,5.3182,2.0312,7.401,23.9521,57.8842,86.8263,5.9879999999999995,0,0.0,71.8563,0.998,41.9162,7.984,36.9261,1.996,7.984,1,0.998,47.9042,42.9142,419.1617,207.5848,59.8802,23.9521,127.7445,53.8922,14.9701,63.8723,1.996,0,0.0,61.8762,264.4711,68.8623,26.9461,18.9621,6.986000000000001,170.6587,3
625,10,30,717,104,114,100,46,35,17,30,20,37,33,49,31,60,7,38,11,6,20,13,1,5,12,11,16,4,0.15,0.1053,0.45,0.3421,0.2,0.1579,0.0203,0.0309,0.0192,0.0342,78.4,4.8,35.2,8.0,28.8,1.6,7.4994,7.6754,9.9582,62.0531,0.4704,0.7544,0.72,0.8421,0.6970000000000001,0.7534,0.5008,0.693,0.54,0.8421,0.6970000000000001,0.693,883.8588,0.0538,111.9486,3.0,20.7333,12.9333,1.4528,4.381,6.1160000000000005,4.1559,1.2649,10.8195,6.3189,0.7786,2.369,2.164,2.2589,5.3333,119,261,12,11,25,10,5.4333,294,0.0192,0.4348,2.6333,3.4667,3.3333,7.4667,358.4,160.0,0.456,0.1824,0.16,0.0608,0.0528,17.6,6.4,9.6,11.2,0.3929,0.4554,12.2807,14.4928,2.9193,7.52,4.6825,2.2347,6.8053,16.0,48.0,73.6,32.0,7,11.2,59.2,1.6,32.0,19.2,27.2,8.0,20.8,0,0.0,56.0,48.0,456.0,182.4,60.8,52.8,160.0,96.0,17.6,78.4,25.6,11,17.6,49.6,417.6,40.0,17.6,19.2,16.0,190.4,2
424,10,28,500,71,114,59,5,51,38,35,37,31,15,20,19,23,7,34,4,2,3,7,1,5,1,1,1,2,0.2222,0.1429,0.3889,0.3571,0.2778,0.25,0.0143,0.0236,0.0092,0.0202,68.3962,9.434,40.0943,9.434,9.434,0.0,9.1544,8.1929,10.0842,51.8101,0.5495,0.7193,0.8305,0.7353,0.8667,0.7879,0.6226,0.6754,0.7288,0.7353,0.8667,0.7515,1020.2937,0.0464,116.0061,2.8,15.1071,11.3929,1.6368,4.8038,6.1694,4.5579,0.7483,7.8483,6.002000000000001,0.9468,2.4777,2.3408,2.3167,4.25,96,127,7,17,28,4,5.2143,233,0.0024,0.6,2.2143,2.5357,2.1071,6.1071,403.3019,139.1509,0.5236,0.2689,0.1392,0.0802,0.0354,2.3585,4.717,4.717,16.5094,0.4503,0.6023,22.973000000000003,21.0843,2.5957,6.3945,5.7602,2.3966,7.4867,23.5849,66.0377,11.7925,87.2642,0,0.0,73.1132,2.3585,7.0755,2.3585,89.6226,11.7925,16.5094,1,2.3585,120.28299999999999,82.5472,523.5849,268.8679,80.1887,35.3774,139.1509,54.2453,9.434,47.1698,2.3585,0,0.0,44.8113,299.5283,66.0377,40.0943,16.5094,9.434,226.4151,2
616,10,26,697,82,192,79,22,38,29,30,23,27,28,2,2,42,12,57,9,9,6,7,0,1,10,8,0,1,0.625,0.5385,0.625,0.6538,0.625,0.6538,0.0476,0.0337,0.0393,0.0382,53.5714,8.1169,21.1039,0.0,24.3506,0.0,10.1433,10.4758,13.6487,39.4068,0.4594,0.5312,0.7848,0.6842,0.8929,0.7233,0.4968,0.4844,0.6582,0.6842,0.8929,0.6799,867.5289,0.0562,124.7475,2.6,23.1154,17.7308,1.6948,5.0865,6.5123,4.8236,1.0198,9.4597,7.3147,1.0134,2.8212,2.6981,2.7025,8.3077,166,194,36,18,38,3,5.9615,283,0.0162,0.2727,2.5385,3.1538,3.0385,9.0769,383.1169,128.2468,0.5779,0.3117,0.1282,0.0925,0.0455,12.987,1.6234,14.6104,19.4805,0.5381,0.6992,10.6742,13.5135,2.8223,5.8462,6.3521,2.4684,7.984,16.2338,42.2078,35.7143,37.3377,6,9.7403,43.8312,0.0,9.7403,16.2338,47.0779,1.6234,11.3636,1,1.6234,61.6883,48.7013,577.9221,311.6883,92.5325,45.4545,128.2468,68.1818,14.6104,3.2468,0.0,0,0.0,3.2468,314.9351,61.6883,29.2208,58.4416,4.8701,269.4805,2
670,9,45,767,129,106,126,72,48,22,37,25,81,52,100,39,47,7,51,6,7,46,11,0,10,4,4,59,5,0.0556,0.0962,0.6111,0.6346,0.0556,0.0962,0.0185,0.0359,0.0189,0.0353,100.0,7.4627,58.208999999999996,13.4328,19.403,1.4925,6.4725,6.0791,6.7454,73.8232,0.4299,0.6981,0.5952,0.9412,0.6731,0.7269,0.4955,0.6887,0.4444,0.9412,0.6731,0.6868,904.3439,0.0606,76.7882,5.0,15.0,8.4667,1.3896,4.0593,5.8097,3.8667,1.7638,6.925,3.7689,0.6968,2.1799,2.0108,2.1026,2.3111,143,278,19,14,28,3,4.6667,288,0.006,0.6389,1.8444,2.8667,2.8,5.2,349.2537,188.0597,0.5,0.1582,0.1881,0.0761,0.0776,5.9701,7.4627,10.4478,10.4478,0.3162,0.3932,14.3284,16.2281,3.5256,7.9602,4.306,1.6667,7.4434,13.4328,67.1642,107.4627,37.3134,0,0.0,120.8955,0.0,68.6567,5.9701,32.8358,14.9254,16.4179,5,7.4627,71.6418,55.2239,500.0,158.209,76.1194,77.6119,188.0597,70.1493,8.9552,149.2537,88.0597,57,85.0746,58.208999999999996,414.9254,41.791000000000004,20.8955,28.3582,4.4776,213.4328,2
635,8,26,721,107,168,95,21,64,44,48,45,49,35,35,22,53,6,53,9,10,11,12,0,8,2,2,13,6,0.1667,0.1739,0.5,0.3913,0.2222,0.1957,0.0147,0.0294,0.0129,0.0238,107.0866,14.1732,59.8425,9.4488,23.622,0.0,8.9757,9.8513,12.9265,45.8862,0.4803,0.6607,0.6947,0.8302,0.6571,0.7107,0.5102,0.6131,0.6211,0.8302,0.6571,0.6804,863.4808,0.0516,110.7872,3.25,24.5385,15.7692,1.6094,4.8401,6.6667,4.5752,2.0463,10.2215,6.2776,0.9333,2.6604,2.4449,2.4932,9.1923,161,223,30,16,29,1,6.5769,305,0.0031,0.5238,2.8077,4.1154,3.6538,8.9615,366.9291,149.6063,0.5528,0.2646,0.1496,0.0835,0.0551,3.1496,9.4488,15.748,9.4488,0.4721,0.5622,18.2336,20.0837,2.8185,5.9681,5.2162,1.9468,7.0788,12.5984,40.9449,33.0709,70.8661,2,3.1496,77.1654,0.0,17.3228,3.1496,69.2913,12.5984,18.8976,0,0.0,100.7874,75.5906,552.7559,264.5669,83.4646,55.1181,149.6063,83.4646,14.1732,55.1181,20.4724,0,0.0,34.6457,351.1811,45.6693,25.1969,47.2441,1.5748,253.5433,2
722,18,43,854,145,137,140,68,40,17,32,34,80,44,70,39,72,8,58,6,13,42,14,0,5,5,5,21,11,0.0385,0.0417,0.5769,0.4375,0.0385,0.0417,0.0333,0.0406,0.0278,0.0401,74.7922,4.1551,44.3213,5.5402,20.7756,0.0,7.5967,6.8252,8.5202,65.342,0.4543,0.6131,0.5643,0.7241,0.7273,0.6572,0.4917,0.562,0.4429,0.7241,0.7273,0.6141,844.6849,0.0541,79.7268,2.4444,17.1395,11.5814,1.4612,4.3501,5.8556,4.1465,1.3426,10.0431,7.5027,0.7907,2.3814,2.2536,2.2297,6.0,180,234,15,17,44,1,4.9767,328,0.0069,0.6176,2.3256,3.3721,3.2558,5.8605,349.0305,193.9058,0.5249,0.1898,0.1939,0.0803,0.0609,6.9252,15.2355,18.0055,11.0803,0.3611,0.4365,10.5541,13.913,3.0823,7.9526,4.2755,1.6857,7.176,24.9307,59.5568,94.1828,47.0914,0,0.0,110.8033,0.0,58.1717,6.9252,23.5457,6.9252,19.3906,4,5.5402,55.4017,44.3213,524.9307,189.7507,80.3324,60.9418,193.9058,99.723,8.3102,96.9529,29.0859,21,29.0859,54.0166,324.0997,60.9418,23.5457,20.7756,1.385,249.3075,2
648,11,30,727,88,121,82,51,37,25,32,12,41,24,21,16,41,4,53,13,10,22,6,0,5,16,14,4,5,0.1053,0.0909,0.2105,0.1818,0.1053,0.1212,0.0299,0.0451,0.0232,0.0394,91.0494,16.9753,41.6667,4.6296,26.2346,1.5432,10.4585,10.0476,14.0493,35.5561,0.4738,0.7273,0.6951,0.6038,0.6667,0.6732,0.5756,0.6859999999999999,0.5976,0.6038,0.6667,0.6385,928.1221,0.0524,97.8957,2.7273,21.2667,15.0333,1.7469,5.0674,6.686,4.8260000000000005,1.1355,13.0433,9.1305,1.0157,2.6904,2.4361,2.6332,5.7667,125,158,37,15,21,14,5.4667,307,0.0247,0.4314,2.4333,2.9333,2.7333,8.3667,387.3457,126.5432,0.4321,0.1867,0.1265,0.0818,0.037000000000000005,21.6049,7.716,15.4321,6.1728,0.51,0.6534,13.2143,16.6667,2.557,6.0036,5.2289,2.1235,7.325,16.9753,46.2963,78.7037,18.5185,1,1.5432,63.2716,0.0,33.9506,24.6914,38.5802,7.716,9.2593,1,1.5432,57.0988,49.3827,432.0988,186.7284,81.7901,37.037,126.5432,63.2716,20.0617,32.4074,6.1728,0,0.0,24.6914,243.8272,32.4074,23.1481,57.0988,21.6049,192.9012,2
822,10,38,936,153,170,150,33,29,16,24,45,55,44,70,54,84,28,57,13,17,23,8,1,4,5,4,14,15,0.25,0.193,0.6429,0.5439,0.3214,0.2456,0.0309,0.0422,0.0261,0.0369,91.2409,7.2993,53.528,13.382,17.0316,0.0,6.688,5.7503,9.1682,67.8592,0.3942,0.5941,0.5667,0.6842,0.7045,0.6374,0.4416,0.5588,0.4,0.6842,0.7045,0.5869,737.8269,0.0641,110.0893,3.8,21.7368,13.5263,1.3832,4.1743,5.5965,3.9165,0.8718,8.638,5.1183,0.6891,2.127,1.9671,1.9907,7.7105,145,346,36,15,45,4,5.6579,324,0.0061,0.6970000000000001,2.2105,4.0263,3.9474,7.0526,326.0341,182.4818,0.5122,0.2068,0.1825,0.0693,0.0535,4.8662,18.2482,20.6813,34.0633,0.3993,0.4664,6.8884,9.7561,3.7232,7.1894,4.9718,2.0333,7.5799,12.1655,46.2287,40.146,54.7445,1,1.2165,66.91,1.2165,27.9805,6.0827,19.4647,4.8662,9.7324,1,1.2165,35.2798,29.1971,512.1655,206.8127,69.3431,53.528,182.4818,102.1898,15.8151,85.1582,17.0316,13,15.8151,65.6934,420.9246,54.7445,18.2482,43.7956,4.8662,176.399,2
767,9,48,915,130,161,123,46,30,22,23,34,60,36,66,45,67,11,60,8,9,26,2,0,6,8,7,21,15,0.075,0.096,0.425,0.368,0.075,0.14400000000000002,0.0185,0.0356,0.016,0.0347,83.44200000000001,14.3416,32.5945,7.8227,24.7718,3.9113,7.6612,7.5695,8.793,63.068999999999996,0.4576,0.6335,0.6423,0.7333,0.8333,0.7106,0.4615,0.6087,0.4797,0.7333,0.8333,0.6637,896.0736,0.0524,126.5898,5.4444,16.1667,11.0833,1.4902,4.2848,5.8982,4.143,1.8922,9.1203,6.4609,0.8357,2.4353,2.3061,2.3526,4.9167,139,309,20,16,56,1,4.8542,351,0.0104,0.5652,2.5,2.7083,2.5625,6.0833,380.704,160.3651,0.4954,0.2099,0.1604,0.0782,0.0469,9.1265,19.5567,11.734000000000002,14.3416,0.4452,0.5616,7.8947,9.1633,2.8989999999999996,7.7081,4.875,2.0248,7.044,11.734000000000002,62.5815,59.9739,44.3286,1,1.3038,78.2269,0.0,33.8983,10.4302,28.6832,7.8227,2.6076,0,0.0,39.1134,29.987,495.4368,209.9087,78.2269,46.9361,160.3651,87.3533,10.4302,86.0495,27.3794,18,23.4681,58.6701,402.8683,73.0117,20.8605,26.0756,1.3038,181.2256,2
830,16,48,946,128,193,118,36,54,34,44,42,61,56,23,15,56,11,84,11,7,27,5,0,13,7,7,8,1,0.1212,0.1884,0.2121,0.2464,0.1818,0.2319,0.0143,0.0239,0.0213,0.040999999999999995,60.24100000000001,7.2289,32.5301,2.4096,16.8675,1.2048,9.117,7.3336,9.3384,59.5643,0.4361,0.5596,0.6441,0.6786,0.6429,0.6313,0.4747,0.5181,0.4831,0.6786,0.6429,0.5807,918.875,0.055,125.5007,3.0625,17.0625,12.2917,1.5289,4.652,5.9914,4.475,1.5194,6.6627,5.196000000000001,0.8012,2.3236,2.1438,2.2161,4.3125,176,283,39,17,64,3,5.375,362,0.0084,0.75,2.0208,2.6667,2.4583,6.3542,367.4699,142.1687,0.5434,0.2325,0.1422,0.1012,0.0675,8.4337,1.2048,8.4337,13.253,0.518,0.659,11.9734,16.0,2.9394,7.0248,4.977,1.9052,6.8624,19.2771,57.8313,43.3735,50.6024,6,7.2289,73.494,0.0,32.5301,8.4337,40.9639,15.6627,6.0241,2,2.4096,65.0602,53.012,543.3735,232.5301,101.2048,67.4699,142.1687,67.4699,13.253,27.7108,9.6386,0,0.0,18.0723,340.9639,77.1084,20.4819,46.988,3.6145,212.0482,2
1070,25,77,1234,223,260,190,12,100,61,70,83,78,53,64,39,102,32,104,15,35,2,19,1,15,6,6,18,4,0.1935,0.1385,0.2581,0.2231,0.2097,0.1769,0.0169,0.0352,0.0141,0.0342,71.028,5.6075,41.1215,8.4112,15.8879,0.0,8.074,7.7326,10.6673,55.9517,0.4364,0.6385,0.6263,0.6442,0.7925,0.6754,0.4682,0.5885,0.5053,0.6442,0.7925,0.6326,906.8732,0.0505,106.6018,3.48,13.9221,9.7662,1.5318,4.5634,6.0525,4.3228,1.3303,10.1748,6.3058,0.8692,2.5063,2.3633,2.3839,3.9091,258,372,28,33,84,3,4.7922,467,0.0056,0.1667,1.8831,2.8961,2.4675,4.9221,354.2056,177.5701,0.5673,0.243,0.1776,0.0972,0.0495,5.6075,3.7383,32.7103,29.9065,0.4301,0.4908,16.4745,18.3246,3.4119,7.2051,4.9226,1.8359999999999999,7.256,23.3645,71.9626,11.215,77.5701,1,0.9346,72.8972,0.9346,1.8692,5.6075,57.0093,14.0187,17.757,5,4.6729,93.4579,65.4206,567.2897,242.9907,97.1963,49.5327,177.5701,95.3271,14.0187,59.8131,16.8224,14,13.0841,36.4486,347.6636,78.5047,30.8411,26.1682,2.8037,241.1215,2
608,8,31,700,110,132,82,36,46,32,37,20,33,24,17,11,42,11,50,10,3,13,6,0,8,10,8,6,0,0.3913,0.28,0.6087,0.5,0.5217,0.42,0.0523,0.0523,0.0332,0.0444,82.2368,3.2895,44.4079,6.5789,27.9605,0.0,9.5956,9.454,12.6543,41.6793,0.4671,0.6061,0.7805,0.7,0.6667,0.6883,0.4951,0.5682,0.622,0.7,0.6667,0.6392,941.2245,0.0549,118.1843,3.875,18.9032,14.2581,1.7007,5.0119,6.6738,4.7645,1.1659,8.745,7.6326,1.0288,2.6978,2.4433,2.5836,5.3226,144,184,11,19,27,2,5.6452,284,0.0164,0.3611,2.8065,3.5484,2.6452,6.9032,351.9737,134.8684,0.4737,0.2171,0.1349,0.0822,0.0395,13.1579,0.0,4.9342,18.0921,0.5093,0.6729,15.9722,19.0722,2.3306,7.0489,5.1809,2.1852,7.2373,13.1579,50.9868,59.2105,32.8947,1,1.6447,54.2763,0.0,21.3816,16.4474,52.6316,13.1579,9.8684,0,0.0,75.6579,60.8553,473.6842,217.1053,82.2368,39.4737,134.8684,69.0789,16.4474,27.9605,9.8684,0,0.0,18.0921,302.6316,44.4079,31.25,18.0921,3.2895,236.8421,2
459,13,25,524,72,112,70,17,46,23,36,23,25,30,17,11,37,10,43,8,6,7,8,0,12,8,8,6,1,0.4167,0.4118,0.6667,0.6471,0.5,0.4706,0.0423,0.0346,0.0448,0.0456,52.2876,6.5359,28.3224,10.8932,6.5359,0.0,8.8817,9.4905,11.6382,45.6859,0.4924,0.6696,0.6857,0.6279,0.6667,0.6625,0.512,0.6339,0.5857,0.6279,0.6667,0.6286,911.4692,0.0555,109.8987,1.9231,18.08,13.84,1.6754,5.0243,6.4197,4.7832,0.9166,7.2051,4.8964,0.9908,2.6619,2.4678,2.5817,3.64,97,172,10,8,36,2,5.52,226,0.0174,0.4118,2.16,2.88,2.8,6.52,355.1198,152.5054,0.5556,0.244,0.1525,0.0937,0.0654,17.4292,2.1786,13.0719,21.7865,0.5092,0.6135,18.0392,21.6867,2.9419999999999997,6.0913,5.3646,2.3286,7.2793,28.3224,54.4662,37.037,50.1089,4,8.7146,54.4662,0.0,15.2505,17.4292,50.1089,26.1438,17.4292,3,6.5359,100.2179,78.4314,555.5556,244.0087,93.6819,65.3595,152.5054,80.61,17.4292,37.037,13.0719,0,0.0,23.9651,374.7277,78.4314,17.4292,21.7865,4.3573,211.329,2
