adj_density,adj_ttr,adv_density,adv_ttr,adversative_connectives,adversative_connectives_incidence,agentless_passive_incidence,all_connectives,all_connectives_incidence,argument_overlap_adjacent,argument_overlap_all,causal_connectives,causal_connectives_incidence,conditional_connectives,conditional_connectives_incidence,content_overlap_adjacent_mean,content_overlap_adjacent_std,content_overlap_all_mean,content_overlap_all_std,content_ttr,flesch,gerund_incidence,honore,hypernymy_index,hypernymy_nouns_index,hypernymy_verbs_index,infinitive_incidence,left_embeddedness,lemma_adj_ttr,lemma_adv_ttr,lemma_content_ttr,lemma_nttr,lemma_ttr,lemma_vttr,lemmas_length_mean,lemmas_length_std,lexical_density,logical_connectives,logical_connectives_incidence,maas,mean_depth_per_sentence,mean_distinct_rare,mean_distinct_rare_incidence,mean_np_per_sentence,mean_propositions_per_sentence,mean_rare,mean_rare_incidence,mean_vp_per_sentence,min_wf_per_sentence,mtld,negation_incidence,noun_density,noun_overlap_adjacent,noun_overlap_all,noun_phrase_density_incidence,nttr,num_a1_words,num_a1_words_incidence,num_a2_words,num_a2_words_incidence,num_adj,num_adj_incidence,num_adv,num_adv_incidence,num_agentless,num_b1_words,num_b1_words_incidence,num_b2_words,num_b2_words_incidence,num_c1_words,num_c1_words_incidence,num_content_words_not_a1_c1_words,num_content_words_not_a1_c1_words_incidence,num_decendents_noun_phrase,num_dif_rare_words,num_dif_rare_words_incidence,num_different_forms,num_first_pers_pron,num_first_pers_pron_incidence,num_first_pers_sing_pron,num_first_pers_sing_pron_incidence,num_future,num_future_incidence,num_ger,num_impera,num_impera_incidence,num_indic,num_indic_incidence,num_inf,num_lexic_words,num_lexic_words_incidence,num_modifiers_noun_phrase,num_neg,num_noun,num_noun_incidence,num_paragraphs,num_paragraphs_incidence,num_pass,num_pass_incidence,num_pass_mean,num_past,num_past_incidence,num_past_irregular,num_past_irregular_incidence,num_past_irregular_mean,num_personal_pronouns,num_personal_pronouns_incidence,num_pres,num_pres_incidence,num_proper_noun,num_proper_noun_incidence,num_punct_in_sentence,num_punct_marks_per_sentence,num_rare_adj,num_rare_adj_incidence,num_rare_advb,num_rare_advb_incidence,num_rare_nouns,num_rare_nouns_incidence,num_rare_verbs,num_rare_verbs_incidence,num_rare_words,num_rare_words_incidence,num_rel_subord,num_rel_subord_incidence,num_sentences,num_sentences_incidence,num_subord,num_subord_incidence,num_syllables_words_mean,num_syllables_words_std,num_third_pers_pron,num_third_pers_pron_incidence,num_total_prop,num_verb,num_verb_incidence,num_words,num_words_more_3_syl,num_words_with_punct,polysemic_index,prop,ratio_proper_nouns_per_nouns,sentences_length_mean,sentences_length_no_stopwords_mean,sentences_length_no_stopwords_std,sentences_length_std,sentences_per_paragraph_mean,sentences_per_paragraph_std,similarity_adjacent_mean,similarity_adjacent_par_mean,similarity_adjacent_par_std,similarity_adjacent_std,similarity_pairs_par_mean,similarity_pairs_par_std,simple_ttr,smog,stem_overlap_adjacent,stem_overlap_all,temporal_connectives,temporal_connectives_incidence,verb_density,verb_phrase_density_incidence,vttr,words_length_mean,words_length_no_stopwords_mean,words_length_no_stopwords_std,words_length_std,level
0.0676,0.8679,0.0357,0.8214,3.0,3.8265,2.551,45.0,57.398,0.3696,0.1193,5.0,6.3776,0.0,0.0,0.0312,0.047,0.0109,0.0293,0.7502,61.9249,10.2041,870.9502,5.0625,7.3086,1.7545,29.3367,4.2553,0.8679,0.8214,0.6996,0.6272,0.4911,0.4821,4.348,2.4528,0.4617,28.0,35.7143,0.0598,5.3617,15.6,19.898,5.1915,2.6596,13.8122,17.6176,2.383,3.1509,79.0438,5.102,0.2156,0.2432,0.1828,311.2245,0.6864,208.0,265.3061,49.0,62.5,53.0,67.602,28.0,35.7143,2.0,15.0,19.1327,27.0,34.4388,4.0,5.102,155.0,197.7041,1.7131,39.0,49.7449,328,12.0,15.3061,0.0,0.0,0.0,0.0,8.0,0.0,0.0,60.0,76.5306,23.0,362.0,461.7347,1.2541,4.0,169.0,215.5612,10,12.7551,2.0,2.551,0.0026,43.0,54.8469,28.0,35.7143,0.6512,37.0,47.1939,37.0,47.1939,74.0,94.3878,1,1.8298,9.0,11.4796,1.0,1.2755,36.0,45.9184,4.0,5.102,50.0,63.7755,5.0,6.3776,47.0,59.949,51.0,65.051,1.5128,0.9076,23.0,29.3367,125.0,112.0,142.8571,784.0,41.0,870.0,7.0057,2,0.3045,16.6809,6.1915,3.2265,7.738,4.7,1.1,0.7172,0.6885,0.1077,0.1907,0.6785,0.1786,0.4184,8.4648,0.2174,0.0666,9.0,11.4796,0.1429,142.8571,0.625,4.5693,6.6598,2.3922,2.5503,1
0.0607,0.8636,0.0372,0.7778,8.0,11.0345,6.8966,47.0,64.8276,0.4,0.2415,3.0,4.1379,1.0,1.3793,0.0305,0.0499,0.0198,0.0393,0.7157,69.2799,8.2759,830.8601,5.1314,7.3861,2.0603,30.3448,5.0976,0.8864,0.7778,0.6502,0.497,0.4731,0.4397,4.1616,2.3125,0.4883,27.0,37.2414,0.0609,5.439,11.7117,16.1541,5.7073,3.0732,10.7345,14.8062,2.8293,2.8663,110.1084,5.5172,0.2303,0.2667,0.2188,322.7586,0.5749,232.0,320.0,28.0,38.6207,44.0,60.6897,27.0,37.2414,5.0,30.0,41.3793,17.0,23.4483,3.0,4.1379,153.0,211.0345,1.1838,26.0,35.8621,305,18.0,24.8276,11.0,15.1724,0.0,0.0,6.0,3.0,4.1379,52.0,71.7241,22.0,354.0,488.2759,1.0214,4.0,167.0,230.3448,11,15.1724,10.0,13.7931,0.0138,46.0,63.4483,27.0,37.2414,0.587,48.0,66.2069,38.0,52.4138,40.0,55.1724,1,1.8049,4.0,5.5172,0.0,0.0,25.0,34.4828,9.0,12.4138,38.0,52.4138,11.0,15.1724,41.0,56.5517,56.0,77.2414,1.4138,0.7482,29.0,40.0,126.0,116.0,160.0,725.0,9.0,799.0,8.5118,3,0.1932,17.6829,6.5122,3.1863,8.209,3.7273,1.2129,0.7075,0.7169,0.0742,0.2456,0.6953,0.2372,0.4207,5.8056,0.25,0.2012,8.0,11.0345,0.16,160.0,0.6466,4.417,6.3333,2.3634,2.399,1
0.0952,0.6515,0.0462,0.875,5.0,7.215,10.101,48.0,69.2641,0.3846,0.2963,5.0,7.215,3.0,4.329,0.0227,0.0259,0.0248,0.033,0.6999,46.8639,17.316,780.5618,5.1514,7.0351,2.3009,34.632,4.4815,0.6515,0.875,0.6532,0.5345,0.4589,0.5517,4.6471,2.4439,0.5599,27.0,38.961,0.0578,6.5185,15.2893,22.0625,7.2222,4.1852,11.8557,17.1078,4.2963,3.38,105.8133,8.658,0.2511,0.2353,0.2917,281.3853,0.592,176.0,253.9683,57.0,82.2511,66.0,95.2381,32.0,46.176,7.0,23.0,33.189,22.0,31.746,2.0,2.886,160.0,230.8802,1.8462,37.0,53.3911,305,2.0,2.886,0.0,0.0,0.0,0.0,12.0,0.0,0.0,51.0,73.5931,24.0,388.0,559.8846,1.3897,6.0,174.0,251.0823,10,14.43,11.0,15.873,0.0159,39.0,56.2771,13.0,18.759,0.3333,11.0,15.873,36.0,51.9481,23.0,33.189,1,2.4444,4.0,5.772,0.0,0.0,27.0,38.961,15.0,21.645,46.0,66.3781,17.0,24.531,27.0,38.961,70.0,101.0101,1.583,0.9025,9.0,12.987,113.0,116.0,167.3882,693.0,39.0,759.0,6.791,4,0.1168,25.6667,10.1481,4.2313,8.8066,2.7,0.4583,0.8347,0.8312,0.0206,0.0427,0.8354,0.0475,0.4401,9.995,0.3846,0.2991,8.0,11.544,0.1674,167.3882,0.681,4.9176,7.0328,2.301,2.6255,1
0.1064,0.6098,0.0441,0.7647,4.0,5.1881,5.1881,64.0,83.0091,0.5484,0.4637,14.0,18.1582,3.0,3.8911,0.0352,0.0375,0.0318,0.0373,0.6795,51.0359,12.9702,928.7599,5.2014,7.0167,2.1759,37.6135,4.25,0.6098,0.7647,0.6338,0.5829,0.4695,0.578,4.5169,2.2558,0.5344,30.0,38.9105,0.0552,6.5938,13.1579,17.066,6.8438,4.0,11.165,14.4812,3.4062,3.4141,105.2083,3.8911,0.2425,0.5,0.5455,284.0467,0.6096,220.0,285.3437,42.0,54.4747,82.0,106.3554,34.0,44.0986,4.0,44.0,57.0687,40.0,51.8807,8.0,10.3761,134.0,173.8003,1.6347,35.0,45.3956,341,1.0,1.297,0.0,0.0,0.0,0.0,10.0,0.0,0.0,52.0,67.4449,29.0,412.0,534.3709,1.1872,3.0,187.0,242.5422,12,15.5642,5.0,6.4851,0.0065,25.0,32.4254,14.0,18.1582,0.56,23.0,29.8314,42.0,54.4747,27.0,35.0195,1,2.375,9.0,11.6732,3.0,3.8911,28.0,36.3165,6.0,7.7821,46.0,59.6628,9.0,11.6732,32.0,41.5045,64.0,83.0091,1.5525,0.8738,22.0,28.5344,128.0,109.0,141.3748,771.0,31.0,847.0,6.4075,1,0.1262,24.0938,9.5625,4.8473,9.7191,2.6667,1.0274,0.8301,0.8191,0.0359,0.0572,0.8136,0.0577,0.4423,8.7519,0.4839,0.4496,13.0,16.8612,0.1414,141.3748,0.7339,4.7077,6.6536,2.1061,2.3671,1
0.073,0.7805,0.0374,0.8095,1.0,1.7794,7.1174,30.0,53.3808,0.2683,0.2485,2.0,3.5587,0.0,0.0,0.018,0.0334,0.0225,0.049,0.7274,70.5683,7.1174,1022.9019,4.9095,7.2869,1.9798,44.484,3.619,0.7805,0.8095,0.6842,0.632,0.5036,0.5149,4.2473,2.4126,0.5125,19.0,33.8078,0.0508,4.5476,18.6869,33.2507,4.6905,2.5714,15.625,27.8025,2.4048,3.094,119.7421,10.6762,0.2224,0.2222,0.1373,350.5338,0.696,216.0,384.3416,26.0,46.2633,41.0,72.9537,21.0,37.3665,4.0,7.0,12.4555,6.0,10.6762,3.0,5.3381,126.0,224.1993,1.1929,37.0,65.8363,279,10.0,17.7936,1.0,1.7794,0.0,0.0,4.0,2.0,3.5587,54.0,96.0854,25.0,288.0,512.4555,0.8934,6.0,125.0,222.4199,15,26.6904,5.0,8.8968,0.0089,26.0,46.2633,14.0,24.911,0.5385,41.0,72.9537,42.0,74.7331,41.0,72.9537,1,1.9286,7.0,12.4555,0.0,0.0,29.0,51.6014,9.0,16.0142,45.0,80.0712,14.0,24.911,42.0,74.7331,50.0,88.968,1.4502,0.806,28.0,49.8221,108.0,101.0,179.7153,562.0,12.0,643.0,6.5341,2,0.247,13.381,5.0476,3.9578,8.0739,2.8,1.3266,0.5912,0.6416,0.1509,0.3203,0.5744,0.3199,0.4964,6.1827,0.2195,0.1847,8.0,14.2349,0.1797,179.7153,0.6238,4.4247,6.1934,2.6979,2.4838,1
0.0805,0.6923,0.0464,0.8667,4.0,12.3839,0.0,26.0,80.4954,0.75,0.5809,2.0,6.192,0.0,0.0,0.0731,0.0543,0.0505,0.0492,0.7027,63.4002,15.4799,662.4295,5.2385,6.72,1.9706,21.6718,6.5882,0.6923,0.8667,0.6743,0.4615,0.4582,0.6765,4.5246,2.4371,0.4737,16.0,49.5356,0.0864,5.2353,16.4835,51.0325,4.9412,2.6471,15.6863,48.5644,2.0,3.39,70.7579,0.0,0.2415,0.75,0.75,260.0619,0.4872,124.0,383.9009,11.0,34.0557,26.0,80.4954,15.0,46.4396,0.0,3.0,9.2879,5.0,15.4799,6.0,18.5759,58.0,179.5666,1.8452,15.0,46.4396,132,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,17.0,52.6316,7.0,153.0,473.6842,1.2857,0.0,78.0,241.4861,9,27.8638,0.0,0.0,0.0,11.0,34.0557,5.0,15.4799,0.4545,2.0,6.192,11.0,34.0557,19.0,58.8235,1,2.2353,1.0,3.096,1.0,3.096,20.0,61.9195,2.0,6.192,24.0,74.3034,1.0,3.096,17.0,52.6316,12.0,37.1517,1.4675,0.8372,2.0,6.192,45.0,34.0,105.2632,323.0,7.0,361.0,7.0738,3,0.1959,19.0,7.0588,2.6002,5.9902,1.8889,0.3143,0.8009,0.7738,0.0656,0.112,0.7503,0.1165,0.4087,6.7949,0.8125,0.5956,4.0,12.3839,0.1053,105.2632,0.7647,4.7394,6.825,2.4072,2.5761,0
0.0472,0.8438,0.0605,0.7317,9.0,13.2743,7.3746,55.0,81.1209,0.5429,0.3667,7.0,10.3245,0.0,0.0,0.0355,0.0558,0.0262,0.0409,0.695,63.0652,7.3746,721.5877,5.4848,7.8075,1.8544,47.1976,4.4722,0.8438,0.7317,0.6322,0.4534,0.4322,0.5,4.2251,2.2012,0.4985,32.0,47.1976,0.0615,5.3056,10.2439,15.109,5.9722,3.2222,11.5385,17.0184,2.8889,3.3303,118.1928,10.3245,0.2375,0.2963,0.3065,317.1091,0.5217,266.0,392.3304,30.0,44.2478,32.0,47.1976,41.0,60.472,5.0,26.0,38.3481,19.0,28.0236,1.0,1.4749,110.0,162.2419,1.186,21.0,30.9735,288,18.0,26.5487,14.0,20.649,0.0,0.0,5.0,2.0,2.9499,41.0,60.472,32.0,338.0,498.5251,0.9116,7.0,161.0,237.4631,9,13.2743,5.0,7.3746,0.0074,14.0,20.649,7.0,10.3245,0.5,53.0,78.1711,49.0,72.2714,23.0,33.9233,1,2.0556,5.0,7.3746,0.0,0.0,23.0,33.9233,11.0,16.2242,39.0,57.5221,12.0,17.6991,36.0,53.0973,48.0,70.7965,1.4735,0.7633,33.0,48.6726,116.0,104.0,153.3923,678.0,12.0,752.0,6.9396,4,0.125,18.8333,6.75,3.6619,7.9004,4.0,1.3333,0.8035,0.8138,0.0298,0.0723,0.7966,0.0725,0.4248,6.4274,0.3429,0.2968,7.0,10.3245,0.1534,153.3923,0.6827,4.4058,6.3169,2.0393,2.3478,0
0.0898,0.807,0.063,0.75,4.0,6.2992,0.0,38.0,59.8425,0.5385,0.3526,1.0,1.5748,1.0,1.5748,0.0389,0.0498,0.022,0.0386,0.7129,73.0812,3.1496,906.2302,4.5111,6.906,1.9167,40.9449,3.65,0.807,0.75,0.6734,0.65,0.5197,0.4865,4.139,2.2163,0.5165,22.0,34.6457,0.0558,5.25,8.8889,13.9983,5.2,3.1,7.622,12.0031,2.775,3.6127,71.8556,6.2992,0.189,0.1667,0.1385,327.5591,0.7,234.0,368.5039,45.0,70.8661,57.0,89.7638,40.0,62.9921,0.0,16.0,25.1969,7.0,11.0236,4.0,6.2992,122.0,192.126,1.4519,20.0,31.4961,291,16.0,25.1969,8.0,12.5984,0.0,0.0,2.0,0.0,0.0,71.0,111.811,26.0,328.0,516.5354,1.0721,4.0,120.0,188.9764,10,15.748,0.0,0.0,0.0,54.0,85.0394,34.0,53.5433,0.6296,62.0,97.6378,27.0,42.5197,36.0,56.6929,4,2.325,5.0,7.874,0.0,0.0,16.0,25.1969,4.0,6.2992,25.0,39.3701,12.0,18.8976,40.0,62.9921,63.0,99.2126,1.3906,0.7134,43.0,67.7165,124.0,111.0,174.8031,635.0,12.0,728.0,7.4953,3,0.2308,15.875,5.2,3.2265,7.054,4.0,1.0,0.7834,0.7723,0.0178,0.063,0.7592,0.059,0.4583,6.2581,0.2308,0.0654,10.0,15.748,0.1748,174.8031,0.5946,4.3003,6.1779,2.2062,2.2636,0
0.0797,0.6087,0.0416,0.625,4.0,6.9324,8.6655,35.0,60.6586,0.5429,0.4254,3.0,5.1993,0.0,0.0,0.0616,0.0722,0.0372,0.0507,0.5939,65.4996,0.0,736.3136,5.1852,6.7927,1.8481,32.9289,3.7778,0.6087,0.625,0.5401,0.4451,0.4333,0.4815,4.4085,2.2109,0.5459,25.0,43.3276,0.0707,5.1389,8.5714,14.8551,5.1667,2.7222,9.2063,15.9555,2.25,3.7094,62.7994,5.1993,0.2842,0.52,0.46,322.357,0.4878,210.0,363.9515,47.0,81.4558,46.0,79.7227,24.0,41.5945,5.0,13.0,22.5303,2.0,3.4662,0.0,0.0,123.0,213.1716,1.6989,15.0,25.9965,232,4.0,6.9324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,81.4558,19.0,315.0,545.9272,1.2473,3.0,164.0,284.2288,11,19.0641,6.0,10.3986,0.0104,26.0,45.0607,7.0,12.1317,0.2692,17.0,29.4627,35.0,60.6586,16.0,27.7296,2,2.0556,0.0,0.0,1.0,1.7331,23.0,39.8614,5.0,8.6655,29.0,50.26,9.0,15.5979,36.0,62.3917,38.0,65.8579,1.4783,0.8136,13.0,22.5303,98.0,81.0,140.3813,577.0,20.0,651.0,7.3082,4,0.0889,16.0278,5.3611,2.8495,7.8262,3.2727,1.2856,0.7814,0.7984,0.0797,0.2046,0.7558,0.1957,0.4021,7.3871,0.5429,0.4063,3.0,5.1993,0.1404,140.3813,0.6543,4.6572,6.544,2.1926,2.3694,0
0.0563,0.6765,0.0447,0.7037,5.0,8.2781,0.0,42.0,69.5364,0.3902,0.2904,7.0,11.5894,2.0,3.3113,0.0492,0.0689,0.0262,0.0431,0.6322,73.6022,9.9338,717.0713,5.0316,7.7029,1.8261,74.5033,4.0,0.6765,0.7037,0.5823,0.4275,0.4768,0.5214,4.1773,2.1843,0.5232,19.0,31.457,0.0617,4.881,9.3923,15.5502,4.619,2.7381,6.6456,11.0026,2.7857,3.3231,89.1438,14.9007,0.2285,0.3125,0.2778,321.1921,0.4565,188.0,311.2583,66.0,109.2715,34.0,56.2914,27.0,44.702,0.0,8.0,13.245,4.0,6.6225,0.0,0.0,101.0,167.2185,0.9742,17.0,28.1457,263,12.0,19.8675,9.0,14.9007,0.0,0.0,6.0,0.0,0.0,51.0,84.4371,45.0,316.0,523.1788,0.8402,9.0,138.0,228.4768,10,16.5563,0.0,0.0,0.0,21.0,34.7682,13.0,21.5232,0.619,39.0,64.5695,44.0,72.8477,38.0,62.9139,1,1.9286,3.0,4.9669,1.0,1.6556,13.0,21.5232,4.0,6.6225,21.0,34.7682,11.0,18.2119,42.0,69.5364,61.0,100.9934,1.4023,0.7338,25.0,41.3907,115.0,117.0,193.7086,604.0,9.0,685.0,8.2748,3,0.2159,14.381,5.7143,2.5661,7.1612,4.2,0.9798,0.7419,0.7298,0.0687,0.1818,0.7207,0.1798,0.4354,5.7736,0.3171,0.2544,9.0,14.9007,0.1937,193.7086,0.6923,4.3545,5.8542,2.4714,2.2983,0
0.1339,0.4286,0.0383,0.6818,3.0,5.2174,1.7391,48.0,83.4783,0.5455,0.3298,3.0,5.2174,2.0,3.4783,0.0653,0.0599,0.048,0.0565,0.5194,54.1624,10.4348,588.5414,5.1565,7.2695,1.809,26.087,3.8235,0.4416,0.6818,0.4822,0.3878,0.4243,0.4176,4.6047,2.2419,0.5861,35.0,60.8696,0.0816,5.4706,12.0253,20.9136,5.4118,3.0,10.089,17.5461,2.6765,3.1276,70.5189,12.1739,0.2557,0.4583,0.4222,320.0,0.4286,180.0,313.0435,40.0,69.5652,77.0,133.913,22.0,38.2609,1.0,8.0,13.913,31.0,53.913,3.0,5.2174,131.0,227.8261,1.6902,19.0,33.0435,209,5.0,8.6957,1.0,1.7391,0.0,0.0,6.0,0.0,0.0,60.0,104.3478,15.0,337.0,586.087,1.2011,7.0,147.0,255.6522,10,17.3913,1.0,1.7391,0.0017,20.0,34.7826,15.0,26.087,0.75,23.0,40.0,46.0,80.0,15.0,26.087,1,1.8824,4.0,6.9565,0.0,0.0,27.0,46.9565,3.0,5.2174,34.0,59.1304,11.0,19.1304,34.0,59.1304,42.0,73.0435,1.6017,0.8923,14.0,24.3478,102.0,91.0,158.2609,575.0,20.0,639.0,6.5076,2,0.0926,16.9118,6.4706,3.1271,7.7512,3.4,0.9165,0.7849,0.7839,0.0273,0.1094,0.7672,0.1105,0.3635,7.5106,0.4848,0.303,5.0,8.6957,0.1583,158.2609,0.5385,4.8551,6.8091,2.1929,2.4426,0
0.0726,0.9259,0.0538,0.7,3.0,8.0645,8.0645,28.0,75.2688,0.4483,0.223,1.0,2.6882,0.0,0.0,0.0508,0.0583,0.021,0.0453,0.7191,59.1619,5.3763,708.8467,5.0962,7.0,1.8793,56.4516,3.4333,0.9259,0.7,0.6877,0.6078,0.5403,0.5172,4.7438,2.3875,0.5565,19.0,51.0753,0.0608,4.6667,13.0435,35.0632,4.2667,2.5333,11.1111,29.8685,1.9333,3.1743,70.9702,10.7527,0.2742,0.4286,0.3077,344.086,0.6471,129.0,346.7742,29.0,77.957,27.0,72.5806,20.0,53.7634,3.0,8.0,21.5054,4.0,10.7527,0.0,0.0,83.0,223.1183,1.0625,18.0,48.3871,182,14.0,37.6344,0.0,0.0,0.0,0.0,2.0,0.0,0.0,30.0,80.6452,21.0,207.0,556.4516,0.9141,4.0,102.0,274.1935,9,24.1935,3.0,8.0645,0.0081,13.0,34.9462,6.0,16.129,0.4615,22.0,59.1398,20.0,53.7634,18.0,48.3871,1,1.6667,2.0,5.3763,1.0,2.6882,17.0,45.6989,3.0,8.0645,23.0,61.828,5.0,13.4409,30.0,80.6452,25.0,67.2043,1.5968,0.9122,8.0,21.5054,76.0,58.0,155.914,372.0,18.0,422.0,8.1658,3,0.15,12.4,5.2,2.8566,5.5233,3.3333,0.9428,0.7082,0.676,0.0674,0.1998,0.6793,0.1954,0.4892,7.5542,0.3448,0.1609,5.0,13.4409,0.1559,155.914,0.6034,4.9945,7.0705,2.1871,2.553,0
0.0763,0.6857,0.0349,0.8125,1.0,2.1786,6.5359,24.0,52.2876,0.5,0.3933,4.0,8.7146,1.0,2.1786,0.0323,0.0387,0.0339,0.0432,0.6906,58.4427,17.4292,741.9803,5.0055,6.9908,2.0811,30.5011,7.96,0.7143,0.8125,0.6571,0.5752,0.5229,0.5263,4.3947,2.2079,0.5229,16.0,34.8584,0.0569,5.68,14.2857,31.1235,6.6,3.6,11.25,24.5098,3.04,2.6552,114.8534,4.3573,0.2462,0.3077,0.35,359.4771,0.6195,163.0,355.1198,30.0,65.3595,35.0,76.2527,16.0,34.8584,3.0,3.0,6.5359,4.0,8.7146,1.0,2.1786,101.0,220.0436,1.2485,22.0,47.9303,223,13.0,28.3224,2.0,4.3573,0.0,0.0,8.0,0.0,0.0,39.0,84.9673,14.0,240.0,522.8758,0.9515,2.0,113.0,246.1874,12,26.1438,3.0,6.5359,0.0065,22.0,47.9303,14.0,30.5011,0.6364,34.0,74.0741,31.0,67.5381,32.0,69.7168,1,2.24,4.0,8.7146,0.0,0.0,21.0,45.7516,2.0,4.3573,27.0,58.8235,4.0,8.7146,25.0,54.4662,44.0,95.8606,1.5338,0.8274,14.0,30.5011,90.0,76.0,165.5773,459.0,17.0,515.0,6.2328,4,0.2207,18.36,7.16,3.6952,6.6926,2.0833,1.0375,0.81,0.8129,0.058,0.0532,0.8061,0.0619,0.4858,7.84,0.3333,0.2933,2.0,4.3573,0.1656,165.5773,0.6447,4.6776,6.6089,2.0668,2.3637,0
0.0763,0.7368,0.0542,0.7037,5.0,10.0402,0.0,38.0,76.3052,0.4118,0.1882,2.0,4.0161,1.0,2.008,0.0516,0.0832,0.0164,0.0395,0.6915,70.7593,10.0402,760.4237,4.1905,6.7805,1.7209,72.2892,4.4,0.7368,0.7037,0.6402,0.5977,0.4699,0.5227,4.124,2.2326,0.4819,23.0,46.1847,0.0584,4.7143,6.962,13.9799,4.3143,2.5143,5.4167,10.8769,2.5143,3.1786,96.9181,8.0321,0.1747,0.32,0.1818,303.2129,0.6322,194.0,389.5582,20.0,40.1606,38.0,76.3052,27.0,54.2169,0.0,9.0,18.0723,12.0,24.0964,1.0,2.008,65.0,130.5221,1.1921,11.0,22.0884,234,10.0,20.0803,9.0,18.0723,0.0,0.0,5.0,0.0,0.0,31.0,62.249,36.0,240.0,481.9277,1.0265,4.0,87.0,174.6988,10,20.0803,0.0,0.0,0.0,19.0,38.1526,13.0,26.1044,0.6842,33.0,66.2651,26.0,52.2088,30.0,60.241,1,1.8857,4.0,8.0321,0.0,0.0,7.0,14.0562,2.0,4.0161,13.0,26.1044,8.0,16.0643,35.0,70.2811,36.0,72.2892,1.4378,0.8318,20.0,40.1606,88.0,88.0,176.7068,498.0,24.0,564.0,7.8874,2,0.2564,14.2286,4.4,2.8203,6.7827,3.5,1.5,0.7973,0.7755,0.0524,0.0861,0.7512,0.0843,0.4699,7.8597,0.3235,0.1261,7.0,14.0562,0.1767,176.7068,0.6932,4.2789,6.487,2.3026,2.313,0
0.0791,0.7115,0.0578,0.6579,6.0,9.1324,0.0,42.0,63.9269,0.26,0.2055,1.0,1.5221,1.0,1.5221,0.0189,0.0383,0.0177,0.037,0.686,74.3923,6.0883,910.5185,5.9195,8.5652,1.66,33.4855,3.5294,0.7115,0.6579,0.6232,0.5732,0.5129,0.55,4.0975,2.0242,0.5388,23.0,35.0076,0.0534,4.3922,14.1667,21.5627,4.4118,2.3333,16.6667,25.3679,1.9608,3.0033,133.1148,9.1324,0.2496,0.1143,0.1515,342.4658,0.6646,224.0,340.9437,33.0,50.2283,52.0,79.1476,38.0,57.8387,0.0,7.0,10.6545,7.0,10.6545,2.0,3.0441,169.0,257.2298,1.2133,34.0,51.7504,307,4.0,6.0883,1.0,1.5221,0.0,0.0,4.0,0.0,0.0,61.0,92.8463,22.0,354.0,538.8128,0.9556,6.0,164.0,249.6195,16,24.3531,2.0,3.0441,0.003,20.0,30.4414,9.0,13.6986,0.45,33.0,50.2283,54.0,82.1918,42.0,63.9269,1,1.6078,2.0,3.0441,0.0,0.0,50.0,76.1035,7.0,10.6545,59.0,89.8021,12.0,18.2648,51.0,77.6256,41.0,62.4049,1.411,0.7515,27.0,41.0959,119.0,100.0,152.207,657.0,18.0,739.0,6.9388,1,0.2039,12.8824,5.2941,3.0952,6.7086,3.1875,1.1302,0.7412,0.7495,0.055,0.1103,0.7155,0.1174,0.4673,6.523,0.2,0.1671,11.0,16.7428,0.1522,152.207,0.71,4.3726,5.937,2.1891,2.2172,0
0.0806,0.6481,0.0418,0.6429,4.0,5.9701,2.9851,35.0,52.2388,0.3191,0.1135,2.0,2.9851,0.0,0.0,0.0232,0.0417,0.013,0.0462,0.6072,70.818,5.9701,593.2421,4.8584,7.4109,1.4639,28.3582,3.3125,0.6481,0.6429,0.5492,0.5588,0.4776,0.3469,4.1862,2.2622,0.4716,25.0,37.3134,0.0728,4.7708,12.3656,18.4561,4.4583,2.2708,11.0759,16.5312,2.0417,3.2704,76.4725,4.4776,0.203,0.1579,0.1458,319.403,0.6176,200.0,298.5075,37.0,55.2239,54.0,80.597,28.0,41.791,2.0,10.0,14.9254,15.0,22.3881,1.0,1.4925,138.0,205.9701,1.5888,23.0,34.3284,254,7.0,10.4478,0.0,0.0,0.0,0.0,4.0,0.0,0.0,61.0,91.0448,19.0,316.0,471.6418,1.1776,3.0,136.0,202.9851,10,14.9254,2.0,2.9851,0.003,33.0,49.2537,21.0,31.3433,0.6364,36.0,53.7313,41.0,61.194,71.0,105.9701,1,1.6042,3.0,4.4776,0.0,0.0,28.0,41.791,4.0,5.9701,35.0,52.2388,6.0,8.9552,48.0,71.6418,38.0,56.7164,1.4403,0.8114,27.0,40.2985,109.0,98.0,146.2687,670.0,26.0,747.0,8.0328,2,0.343,13.9583,4.75,2.8976,7.2225,4.8,0.9798,0.7111,0.6915,0.0867,0.1738,0.6783,0.1655,0.3791,7.3336,0.1702,0.047,4.0,5.9701,0.1463,146.2687,0.5204,4.3785,6.4211,2.309,2.3563,0
